2.546605,7.935245,7.916086,5.391377,5.290310,6.246516,9.723750,12.325647,12.899406,8.760000,20.478235,10.578750,8.366250,7.502799,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.537387,9.622500,6.427158,4.973405,5.144705,9.390000,17.376733,21.425111,20.516883,17.217310,14.532810,11.561250,9.382500,3.228522,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
7.771025,7.604068,7.905138,5.357117,6.243779,7.647860,7.721759,10.053750,9.671250,8.561250,15.101400,13.038969,10.057500,17.275282,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.590531,9.480000,7.817554,4.954562,6.219146,4.632518,4.567424,5.770278,5.833229,4.536590,10.938750,12.310140,9.472500,3.403822,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.539285,6.977295,5.783963,5.142992,4.360151,4.865486,7.554802,11.392500,10.470000,7.505536,8.636250,11.561250,9.382500,3.237287,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.682584,9.266250,8.655000,6.230094,5.131001,4.680482,4.305335,5.220077,5.026508,4.514321,17.512001,15.297822,11.171250,3.735139,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.593378,7.396056,5.803122,5.156696,4.504043,4.550294,3.750916,4.680482,4.550294,3.763187,12.511731,12.310140,9.472500,3.412587,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.539285,6.834971,5.523948,4.851782,4.181999,4.731872,4.485200,5.611532,5.331422,4.522886,9.180000,12.310140,9.472500,3.237287,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.860996,9.221250,9.056250,5.471888,4.964840,8.343750,11.756250,15.664821,15.313329,11.827500,17.724565,16.238580,14.351895,4.449227,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.688278,8.113150,5.748382,5.019656,5.204660,4.596545,3.587887,4.444088,4.259084,3.766693,12.718491,15.297822,11.171250,3.747410,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.593378,7.149726,5.764804,4.820948,4.360151,4.591406,3.400316,4.272788,4.111766,3.449400,9.405000,15.297822,11.171250,3.412587,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
1.593378,7.001928,5.490731,4.781549,3.961022,4.697612,3.756175,4.683908,4.476635,3.830834,8.241789,15.297822,11.171250,3.412587,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
2.458955,10.353750,8.072095,5.521211,4.951136,7.015613,10.316250,15.334005,13.586883,11.216250,15.938778,14.780922,13.612728,7.341316,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000,22.000000
