0.968016,0.397003,0.341010,0.897608,1.031654,0.965985,1.276412,2.492262,3.607170,5.353691,8.771250,6.016608,4.769558,3.356491,2.876169,4.647935,6.933503,8.336250,13.147518,13.581714,21.695647,22.000000,22.000000,22.000000
1.646522,0.833970,0.847510,1.395037,1.589582,1.849608,2.487003,3.981578,5.707327,9.292500,11.212500,9.772500,6.884237,5.781226,5.526685,7.250995,10.226250,14.036586,17.932298,20.140065,22.000000,22.000000,22.000000,22.000000
0.882714,0.376795,0.368375,0.869174,1.014052,0.867820,1.152093,2.083813,3.386292,4.832939,7.579435,5.879758,4.742150,3.114577,2.483497,4.378994,6.063137,7.297524,10.548750,9.656250,21.415449,21.280181,22.000000,22.000000
0.968016,0.397424,0.340589,0.896254,1.030977,0.965308,1.277361,2.492262,3.607170,5.353691,8.797500,6.008397,4.766132,3.351232,2.879675,4.654787,6.936240,8.332500,13.147518,13.504179,21.661830,22.000000,22.000000,22.000000
1.646522,0.834647,0.844125,1.395986,1.588633,1.831577,2.501027,4.074080,5.707327,9.348750,11.505000,9.738750,6.818549,5.666272,5.606058,7.330368,10.586250,14.036586,18.304285,19.980642,22.000000,22.000000,22.000000,22.000000
0.882714,0.376374,0.368796,0.868497,1.014052,0.867820,1.153042,2.083813,3.386292,4.832939,7.579435,5.874284,4.740437,3.116330,2.485250,4.382420,6.065874,7.297524,10.548750,9.776250,21.381632,21.169068,22.000000,22.000000
0.968016,0.398266,0.340168,0.894900,1.028946,0.963954,1.280208,2.492262,3.607170,5.353691,8.797500,5.994712,4.757567,3.351232,2.883181,4.661639,6.936240,8.336250,13.147518,13.674756,21.618351,22.000000,22.000000,22.000000
1.646522,0.850218,0.840063,1.366567,1.563010,1.813546,2.579912,4.074080,5.707327,9.348750,11.715000,9.611250,6.807601,5.630691,5.636165,7.480903,10.586250,14.036586,18.304285,20.328474,22.000000,22.000000,22.000000,22.000000
0.882714,0.382268,0.341431,0.817045,0.953799,0.831262,1.087168,2.023275,3.337208,4.738724,6.996454,5.532159,4.409828,3.046210,2.348516,4.241954,5.835966,7.294787,9.633750,8.137783,20.188375,21.246364,20.739109,22.000000
0.908440,0.374690,0.368796,0.867820,1.012698,0.868497,1.153991,2.083813,3.396810,4.832939,7.579435,5.877021,4.738724,3.118083,2.488756,4.382420,6.065874,7.434374,10.552500,9.922500,21.333322,21.120758,22.000000,22.000000
0.968016,0.399950,0.340589,0.894900,1.028946,0.965308,1.283055,2.492262,3.607170,5.353691,8.793750,6.002923,4.757567,3.354738,2.888440,4.663352,6.933503,8.332500,13.142349,13.871178,21.584534,22.000000,22.000000,22.000000
1.646522,0.880683,0.842771,1.375108,1.569653,1.842016,2.765730,4.074080,5.707327,9.348750,11.715000,9.690000,6.793916,5.742908,5.800385,7.760077,10.586250,14.036586,18.304285,20.714954,22.000000,22.000000,22.000000,22.000000
0.908440,0.372164,0.351956,0.781841,0.917241,0.796735,1.064150,2.023275,3.347726,4.738724,6.988243,5.375960,4.267649,2.932265,2.264372,4.175147,5.835966,7.428900,9.633750,7.765551,19.637641,20.202868,20.236685,22.000000
0.908440,0.382268,0.342694,0.818399,0.955153,0.832616,1.087168,2.082060,3.396810,4.832939,7.218151,5.534896,4.411541,3.047963,2.348516,4.241954,6.024819,7.434374,10.545000,8.184312,20.188375,21.217378,20.690799,22.000000
0.968016,0.374690,0.367533,0.869174,1.014729,0.869851,1.154940,2.173216,3.601911,5.043638,7.579435,5.882495,4.742150,3.123342,2.492262,4.384133,6.156195,8.336250,12.118887,10.173750,21.371970,21.173899,22.000000,22.000000
0.971401,0.399950,0.342694,0.898285,1.032331,0.968693,1.283055,2.492262,3.607170,5.353691,8.797500,6.024819,4.769558,3.361750,2.891946,4.663352,6.936240,8.351250,13.147518,14.227839,21.676323,22.000000,22.000000,22.000000
1.646522,0.880683,0.866466,1.407374,1.605715,1.901803,2.765730,4.074080,5.707327,9.348750,11.715000,9.851250,6.917081,5.920813,6.126088,7.760077,10.586250,14.036586,18.304285,21.531393,22.000000,22.000000,22.000000,22.000000
0.902347,0.352798,0.354903,0.786580,0.921980,0.807567,0.994419,2.222300,3.352985,4.860347,7.166148,5.415359,4.279640,3.011150,2.171463,3.938753,6.273886,7.374160,11.025000,7.431637,19.304302,20.043445,19.966149,22.000000
0.968016,0.370901,0.351114,0.783195,0.919272,0.797412,1.079044,2.171463,3.601911,5.043638,7.220888,5.381099,4.271075,2.935771,2.287161,4.241954,6.117877,8.336250,12.108549,7.765551,19.666627,20.207699,20.144896,22.000000
0.971401,0.389004,0.343957,0.819753,0.957184,0.833293,1.119827,2.173216,3.601911,5.043638,7.579435,5.548581,4.418393,3.053222,2.350269,4.382420,6.156195,8.351250,12.118887,8.184312,20.246347,21.202885,20.594179,22.000000
0.971401,0.384373,0.366270,0.872559,1.018114,0.871882,1.156838,2.492262,3.607170,5.353691,8.797500,5.901654,4.757567,3.130354,2.492262,4.582841,6.936240,8.351250,13.147518,10.173750,21.512069,21.159406,22.000000,22.000000
