15.323667,22.000000,11.358750,10.380000,5.518474,5.091602,3.312666,2.364293,3.028680,1.944508,1.224217,0.713464,0.291753,0.131773,1.464314,1.934069,2.026122,4.570850,4.343021,8.658750,8.550000,8.066621,6.377892,5.220077
15.489075,19.681120,4.068941,10.102500,5.518474,5.091602,3.314419,2.364293,3.028680,1.944508,1.224217,0.713464,0.304383,0.131773,1.464314,2.269631,3.954170,5.893443,8.580000,8.505000,8.340000,8.014618,6.372418,5.225216
18.053073,20.676306,21.391294,10.128750,5.518474,5.770278,3.312666,2.364293,3.028680,1.944508,1.224217,0.713464,0.304383,0.139772,1.464314,1.934069,1.898956,4.096349,3.897641,5.377673,8.418750,4.070654,2.012836,1.938814
17.903312,18.700427,4.267649,10.380000,5.518474,5.773015,3.312666,2.364293,3.028680,1.944508,1.224217,0.713464,0.304383,0.139772,1.608562,1.985315,2.026122,4.572563,4.343021,8.557500,8.239052,4.068941,2.012836,1.938814
12.625449,17.893650,4.084358,10.380000,5.518474,5.773015,3.312666,2.364293,3.028680,1.944508,1.364669,0.822461,0.304383,0.139772,1.608562,2.271384,3.954170,6.175354,8.550000,8.508750,8.178838,7.962615,6.397051,5.238920
18.241482,22.000000,4.654787,10.380000,5.518474,5.773015,3.312666,2.364293,3.028680,1.944508,1.364669,0.822461,0.304383,0.139772,1.608562,1.984366,1.908446,4.098062,3.899354,5.372534,8.298750,3.890789,1.590531,1.674992
14.631021,20.072431,4.286492,10.380000,5.518474,5.770278,3.312666,2.366046,3.028680,1.944508,1.364669,0.822461,0.304383,0.139772,1.694921,2.092578,2.025173,4.572563,4.343021,8.516250,8.170627,4.063802,2.012836,1.939763
14.408754,18.724582,4.084358,10.380000,5.518474,5.773015,3.312666,2.364293,4.413254,2.199511,1.364669,0.822461,0.304383,0.203343,1.694921,2.269631,3.954170,6.175354,8.651250,8.239052,8.044725,7.716285,6.303993,5.240633
13.902192,22.000000,5.540370,15.747525,7.541117,5.773015,3.314419,2.364293,4.413254,2.201264,1.364669,0.822461,0.304383,0.203343,1.694921,2.092578,1.908446,3.918197,3.745657,5.024795,6.043978,3.883937,1.414017,1.599072
16.486692,19.598993,4.677056,10.380000,7.541117,5.773015,3.312666,2.364293,4.413254,2.199511,1.364669,0.822461,0.304383,0.203343,1.694921,2.092578,1.962539,4.098062,3.904493,5.365682,8.241789,3.885650,1.591480,1.675941
14.233008,18.410567,4.286492,10.380000,7.543854,5.770278,3.312666,2.364293,4.413254,2.199511,1.364669,0.822461,0.598374,0.203343,1.694921,2.269631,2.026122,4.572563,4.353299,8.520000,8.113150,4.055237,2.011887,1.939763
12.718491,17.676255,4.286492,10.380000,7.543854,5.773015,3.358244,2.394094,4.413254,2.199511,1.364669,0.822461,0.598374,0.203343,1.694921,2.269631,3.954170,6.175354,8.865000,8.219893,7.968089,7.628701,6.180828,5.144705
13.493841,22.000000,11.032500,15.747525,8.823750,5.773015,3.358244,2.394094,4.413254,2.199511,1.364669,0.822461,0.598374,0.203343,1.694921,2.092578,1.962539,3.918197,3.675537,4.829513,5.430776,3.885650,1.325760,1.575347
15.101400,19.855036,5.597847,15.747525,7.543854,5.773015,3.359997,2.392341,4.413254,2.199511,1.364669,0.822461,0.598374,0.203343,1.694921,2.269631,1.962539,4.026116,3.747410,5.026508,6.030293,3.882224,1.414966,1.598123
11.932500,18.613469,4.675343,15.747525,7.543854,5.775752,3.359997,2.392341,4.413254,2.199511,1.364669,0.822461,0.598374,0.203343,1.694921,2.269631,2.026122,4.110053,3.909632,5.362256,8.104939,3.880511,1.590531,1.675941
13.752291,17.821185,4.675343,15.747525,7.541117,5.773015,3.358244,2.394094,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.271384,2.292420,4.574276,4.361864,8.448750,7.959878,4.048385,2.009040,1.937865
12.423858,17.333254,4.677056,15.747525,8.823750,5.773015,3.359997,2.394094,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.271384,3.954170,6.175354,9.513750,8.189786,7.847661,7.491851,6.131562,4.999100
10.728750,22.000000,21.053124,15.628638,8.823750,7.650597,5.745645,4.402976,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.368465,2.783260,1.919834,4.092923,3.559839,4.699325,5.393090,4.207694,1.211880,1.269769
13.137180,20.323643,11.358750,15.747525,8.823750,5.773015,3.358244,2.394094,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.269631,2.026122,4.038107,3.675537,4.829513,5.425637,3.883937,1.325760,1.575347
11.662500,18.999949,5.597847,15.747525,8.823750,5.773015,3.358244,2.394094,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.271384,2.292420,4.110053,3.749163,5.024795,6.022082,3.878798,1.414017,1.599072
12.273957,18.304285,5.597847,15.747525,8.823750,5.773015,3.359997,2.392341,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.271384,2.290667,4.574276,3.909632,5.363969,8.072095,3.877085,1.588633,1.673094
11.055000,17.772875,5.597847,15.747525,8.823750,7.650597,5.745645,4.402976,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.271384,3.954170,5.666272,4.361864,8.520000,7.907875,4.043246,2.009040,1.932171
11.707500,17.357409,11.358750,15.747525,8.823750,7.650597,5.745645,4.402976,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,2.167957,3.659760,3.954170,6.175354,9.513750,8.340000,7.749129,7.275628,5.948183,4.999100
13.690263,22.000000,21.391294,15.747525,8.823750,7.650597,5.745645,4.402976,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.269631,2.292420,4.110053,3.677290,4.740437,5.415359,3.877085,1.275463,1.569653
10.537500,20.468573,11.358750,15.747525,8.823750,7.650597,5.745645,4.402976,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.271384,2.292420,4.572563,3.749163,4.831226,5.417072,3.882224,1.325760,1.575347
11.163750,18.956470,11.358750,15.747525,8.823750,7.650597,5.745645,4.402976,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,1.694921,2.269631,3.954170,5.666272,3.909632,5.026508,6.013871,3.878798,1.413068,1.597174
10.938750,18.284961,11.358750,15.747525,8.823750,7.650597,5.745645,4.402976,4.733585,3.086529,2.916488,1.678788,0.598374,0.203343,2.167957,3.659760,3.954170,5.666272,4.361864,5.377673,8.055673,3.870233,1.588633,1.671196
