BE_price,DE_price,DK_price,GB_price,NL_price,NO_price,BE_a,BE_b,DE_a,DE_b,DK_a,DK_b,GB_a,GB_b,NL_a,NL_b,NO_a,NO_b,BE_PGLmin,BE_PGLmax,DE_PGLmin,DE_PGLmax,DK_PGLmin,DK_PGLmax,GB_PGLmin,GB_PGLmax,NL_PGLmin,NL_PGLmax,NO_PGLmin,NO_PGLmax
BE,DE,DK,GB,NL,NO,BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO,BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO
price,price,price,price,price,price,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max
147.0420821,121.6706035,123.01,147.0000192,129.361072,91.23055268,0.074402765,130.3904678,0.029686446,115.9728062,0.079020935,196.8102976,0.014197749,130.9946386,0.067006453,135.2129511,0.004586619,80.6784581,-876.2474607,837.5678679,-1953.295558,1762.134735,-1245.304789,180.0162162,-3230.85617,2749.49039,-1008.954698,596.2777778,-8794.981456,7432.188589
116.871233,115.0478523,111.94,135.398841,112.9064326,89.99658537,0.114711841,129.984048,0.022769026,96.02930783,0.040389885,55.88392773,0.015359099,112.8012271,0.074364633,114.7871391,0.004614418,79.11511485,-566.5677007,311.6293293,-2108.770657,2719.87027,-691.8059773,195.2132132,-2479.104485,2884.602102,-771.7858239,485.8119119,-8572.599497,7573.063363
118.9958189,111.0149354,103.61,132.0870253,113.2458333,88.37789505,0.101284783,124.4776227,0.021600698,98.81160977,0.018380538,12.1141509,0.013280116,118.4559433,0.057261558,107.939892,0.004819407,75.4524845,-614.4932092,410.381982,-2287.23187,2598.765766,-329.5374406,822.1948949,-3132.868168,2647.241141,-942.5161991,773.2,-7827.984283,7708.869469
126.6791792,110.761368,96.1,132.2913178,115.0017162,87.46229672,0.074890379,117.6607264,0.019638111,105.5283607,0.015572209,-14.62676895,0.013399065,111.4245157,0.048700741,111.9490059,0.004830459,71.91430323,-785.5530174,709.190991,-2686.82565,2573.335836,0,1651.928328,-2825.706772,2923.301802,-1149.356289,866.7135135,-7443.837452,7931.665065
134.5627551,114.6809096,91.45,126.0633244,107.3488659,86.50582606,0.070534787,114.9303698,0.02098717,101.5425768,0.015087725,-25.72706115,0.012104714,105.0274939,0.051599902,100.0252779,0.004749978,73.53271678,-814.7070027,811.5184184,-2419.158391,2668.314114,0,2148.099099,-2945.633934,3418.185586,-969.2390298,848.9454454,-7740.321827,7875.338639
132.8112663,132.293524,92.81,129.1797272,131.5599145,86.35022902,0.075359894,116.949699,0.020394945,123.3812856,0.015258054,-21.50655678,0.012689251,107.7390272,0.047173308,118.2553877,0.004646251,72.69885951,-775.9412387,688.7459459,-3024.800645,2412.956456,0,2005.507908,-2870.293734,3402.836036,-1253.414195,1040.973173,-7823.38917,8168.537037
156.0171235,154.9986687,94.66,142.8561677,155.9730999,87.67094535,0.081609422,134.953229,0.027348607,188.032508,0.014860003,-9.272627939,0.012696772,112.13369,0.111067594,108.7521176,0.004611114,75.43188433,-826.8238256,673.1822823,-3437.698088,888.0594595,0,1585.567167,-2871.846468,4371.18979,-489.5762737,739.2981982,-8179.355827,7924.289189
164.1584469,163.9887999,96.22,159.4836188,165.6296368,89.00112516,0.099818597,143.6039613,0.027535193,199.698933,0.014770505,-9.501187209,0.016418092,131.2954663,0.106781682,121.4294485,0.004645985,77.6188337,-719.3246831,538.0462462,-3626.249015,884.9193193,0,1603.541041,-2644.868844,3270.504404,-568.5874498,779.8891892,-8353.323752,7651.86046
166.2343713,153.3946231,95.14,168.1885185,134.5445946,89.06393894,0.08264541,135.6168529,0.022381638,184.947197,0.017483475,-31.484421,0.017114138,137.6243836,0.226078961,119.242874,0.004727119,76.85725225,-820.4741975,688.8472472,-4131.672512,1257.763764,0,2077.533433,-2649.557147,3274.507407,-263.7195285,268.2345345,-8129.396811,7648.36006
145.2101779,131.9104404,74.25,156.6775796,124.5320878,87.35507927,0.122972166,141.424523,0.018108482,126.664909,0.020012482,-50.19806059,0.016812537,121.6625401,0.198483866,100.0396375,0.004691156,73.43307764,-575.0265593,370.2281281,-3497.391692,2632.295596,0,2348.54004,-2307.925432,3544.255055,-252.0094946,339.3945946,-7826.757162,8052.88048
141.581982,122.2,74.2,142.4912808,126.1780346,85.96854231,0.080457105,122.6407112,0.01793237,111.4778045,0.020505736,-57.06660419,0.017930898,110.7390625,0.140468351,88.50975825,0.004765311,69.6037495,-762.1496647,755.912012,-3108.284195,2978.822623,0,2463.855956,-1966.736356,3120.833333,-315.0523147,571.1207207,-7303.169667,8252.618919
144.5352449,110.5918733,73.93,135.5857762,122.995506,83.61853864,0.070516027,119.2659803,0.023737125,107.7153168,0.020803015,-60.80802592,0.015672123,109.1676314,0.099129763,93.94028134,0.004751731,68.94625386,-845.6657683,870.5259259,-2268.920874,1975.558959,0,2514.76006,-2233.349019,3210.83964,-473.8248055,721.2463463,-7254.856584,8317.357858
140.8018397,103.5006606,82,131.110492,113.1833816,80.97298746,0.070476599,116.427447,0.022393974,100.0103669,0.023021183,-65.44568752,0.013437765,107.6888541,0.078605635,80.81688239,0.004776241,66.26349338,-826.0007481,820.3473473,-2232.974971,2165.175776,0,2390.054555,-2682.636412,3375.514414,-514.0654508,890.252953,-6936.782857,8574.025225
132.8984754,108.1421325,94.43,130.0554575,114.9376206,86.99411102,0.063048841,105.456526,0.01981732,97.30877715,0.022472192,-58.73560176,0.015717184,104.2186368,0.060608438,106.2623122,0.004927544,75.14914651,-836.3082043,1028.881982,-2455.144721,2594.67037,0,2072.218519,-2130.207768,3207.621722,-876.6296881,806.6282282,-7625.416081,7412.308408
117.065005,95.78951451,92.21,127.2595806,122.1083197,84.9933446,0.077039676,94.75896329,0.025975045,102.1083585,0.026857452,-63.3598921,0.016408047,103.5974366,0.04379744,125.0818494,0.004686193,73.94574759,-615.0010502,861.6912913,-1965.508789,1455.662162,0,1864.76036,-2041.282273,2925.835435,-1427.958454,828.9192192,-7889.746281,7841.665265
119.2931171,93.27616738,92.18,124.8401182,128.1308023,84.92168135,0.095539469,91.21416613,0.02306899,91.10448169,0.030660586,-63.31703464,0.019045163,93.57281546,0.038025141,122.589704,0.004778471,71.4751704,-477.3637905,729.4746747,-1974.609241,1781.821922,0,1769.850751,-1502.145516,2878.581081,-1611.955943,1061.942943,-7478.874561,7901.311111
117.1390015,97.93705217,92.85,120.5336571,126.8295367,84.66978201,0.090425293,89.76984747,0.018613925,95.62728661,0.02332608,-40.41575067,0.019963279,91.0846498,0.037739946,119.7633394,0.004799538,71.45951154,-496.3757622,754.495996,-2568.70291,2371.489189,0,1690.205706,-1392.668097,2621.118218,-1586.691981,1086.214414,-7444.415644,7860.435435
113.1366366,97.91225873,96.29,117.4957612,128.0535098,86.0815054,0.091470232,84.77973659,0.019129116,95.72111766,0.021766376,-30.49860903,0.019061546,87.04752859,0.036251176,119.0577284,0.004797963,74.11880685,-463.4280177,770.3825826,-2501.974416,2261.928228,0,1574.672673,-1385.870265,2826.492793,-1642.122291,1113.02963,-7723.986914,7688.04955
116.1154955,97.90087673,96.98,116.6375391,101.4099841,86.99838207,0.090756773,86.1375544,0.018261255,96.75228834,0.023639365,-22.41348808,0.018431194,88.50302594,0.047086794,88.51373608,0.005149963,75.70142471,-474.5516591,758.9747748,-2649.113885,2299.443544,0,1257.313413,-1456.830939,2906.942242,-939.8997953,988.6027027,-7349.705688,6875.362162
114.6852333,96.0907047,94.1,119.8263243,115.9955045,90.44535844,0.143085261,81.86651728,0.023942673,99.66111154,0.021903748,-8.080706367,0.014965386,90.77263561,0.041734419,116.1982211,0.00510838,80.24618484,-286.0759966,519.8701702,-2081.24447,1618.202002,0,1027.288689,-1884.585187,3635.575676,-1392.114996,937.3234234,-7854.36722,6433.427528
115.3659981,98.49704838,98.82,127.3201556,112.374018,92.46122506,0.150017071,86.14983024,0.026157531,103.5003872,0.021129871,7.959635184,0.018293646,104.1184296,0.046251614,115.6499139,0.005089452,83.30513741,-287.1334231,514.2102102,-1978.405133,1476.453053,-188.3503024,654.0183183,-1792.021526,3034.433634,-1250.22571,745.5993994,-8184.096973,6094.055055
157.5690503,100.3115554,100.69,137.1152386,119.8832209,95.40262802,0.069389798,126.4131392,0.022949446,91.85147922,0.020799894,12.87807147,0.016709604,107.9359067,0.055756938,121.9983451,0.005051784,88.26793625,-910.8913907,871.5560561,-2001.169859,2137.340941,-309.5706033,608.4282282,-2065.324041,3373.213514,-1094.019412,664.5724725,-8736.313375,5579.640741
164.2091231,97.25441005,96.89,140.7128157,120,96.36373219,0.060396161,153.0033059,0.022739449,94.69344549,0.021733481,11.28065979,0.015710698,118.354887,0.062155739,128.535974,0.00511266,90.2103771,-1266.664167,721.6804805,-2082.140282,2003.622923,-259.5226184,658.1204204,-2546.943926,3270.787387,-1033.983153,605.1555556,-8822.254668,5332.921321
146.1567568,97.80017044,97.04,140.5593568,134.6573518,96.08821773,0.081152733,108.0049525,0.02051002,97.42539995,0.027182775,5.540130759,0.015980856,126.2620742,0.046242232,131.0144978,0.005068608,89.74397231,-665.4424842,898.1081081,-2375.06838,2175.092492,-101.9051727,686.9845846,-2779.127127,2634.338739,-1416.610879,910.7335335,-8852.92099,5418.874074
143.4883634,94.05036465,94.71,133.2953603,119.7210064,94.95425129,0.069689556,111.8798184,0.019825163,92.95803906,0.031462888,-1.666914014,0.015037375,126.3440623,0.041440625,119.3377833,0.005204758,86.11872899,-802.7014722,903.1327327,-2344.44577,2114.47958,0,761.7885886,-3059.944484,2375.716717,-1439.864665,955.3437437,-8273.077153,5701.445546
139.4,90.01348899,89.37,126.1541285,117.0295571,94.15014174,0.061681266,112.288089,0.027141596,67.82686815,0.033358637,1.648747212,0.015442982,112.1809702,0.040324424,112.3394237,0.005235807,83.83389033,-910.228472,908.7762763,-1249.500364,2067.4996,-24.71244871,700.7491491,-2576.765826,2644.88018,-1392.945175,1057.460661,-8005.823203,5929.264565
118.8911318,91.22666065,91.26,122.880924,111.0073959,91.47362418,0.074123275,88.04868343,0.026380388,80.44323419,0.039982209,12.59274651,0.016830413,112.1655198,0.051105111,98.78731427,0.005156522,81.31283646,-593.9341147,888.2216216,-1524.678754,1969.286486,-157.4793743,505.2132132,-2376.62252,2343.861161,-966.5111017,1035.632432,-7884.465194,6279.178378
103.4829245,94.46018613,95.35,119.3306817,106.9725058,90.60474543,0.08553332,82.42046509,0.025949816,84.55404389,0.05502302,16.07380788,0.018089679,107.569503,0.045051263,94.04923859,0.005117907,80.25747042,-481.8032615,773.4397397,-1629.183881,1984.931532,-146.0643916,457.8526527,-2079.402179,2242.397297,-1043.802463,1002.020621,-7840.848849,6433.27027
122.0626293,101.335124,101.77,118.2015043,108.7663337,89.52566075,0.065327398,91.07371324,0.021564057,96.32643992,0.055876607,32.89919445,0.016868214,101.458111,0.045007201,95.20621219,0.005039747,79.1110669,-697.0560288,947.8484484,-2233.4953,2126.7,-294.3914835,562.013013,-2047.30101,2575.193694,-1057.67755,1035.928729,-7848.714122,6593.110511
111.0610611,106.5852553,106.9,121.4170257,112.0237692,90.26892811,0.111051129,87.56064644,0.023155176,92.08848122,0.048397897,66.37252958,0.014783726,108.5728608,0.060087617,93.60959403,0.004913529,81.0716449,-394.2357328,638.0540541,-1988.507477,2422.721922,-685.6964217,524.2063063,-2566.318903,2878.672272,-778.9424735,921.1104104,-8249.838853,6579.345045
139.7413732,137.6769861,140,132.3083538,139.9176827,94.08609479,0.082059573,104.8107079,0.019843945,116.2281394,0.056056887,135.9659944,0.01885123,112.5959278,0.069043477,119.5747036,0.004776987,85.43150268,-638.6257207,887.8117117,-2928.554262,2863.817017,-1212.750134,463.0701702,-2001.625085,2697.031231,-865.9377308,777.1277277,-8941.986097,6183.078078
155.2388472,152.8210628,151.66,149.5531435,158.997906,95.44348687,0.094158331,119.2884843,0.01823184,149.3002822,0.054110923,158.3032184,0.015615796,127.3715518,0.092492046,133.8446383,0.004673596,89.4896988,-633.446255,814.8474474,-4094.492991,2189.24985,-1462.76583,333.9213213,-2776.186596,3404.497097,-723.5467485,686.9328328,-9573.966042,5794.680981
178.0686405,145.159844,143.79,167.8835515,151.0773333,95.76631038,0.049340621,187.1858026,0.017005973,137.773841,0.054569003,138.0064534,0.016196962,148.2845436,0.157357661,142.2072048,0.004743805,90.02307031,-1896.873193,697.4777778,-4050.748552,2501.235135,-1264.513238,411.0630631,-3207.21299,3028.176476,-451.8598074,332.3666667,-9488.48765,5691.373173
170.87104,137.9562969,122.99,158.6967654,132.5717718,94.71143866,0.081587616,131.5686344,0.016266003,124.7144501,0.052059037,97.40520816,0.01681778,130.3099314,0.139515557,118.443478,0.004740454,87.23248085,-806.3027261,893.4139139,-3833.592374,2960.198498,-935.5264117,551.0802803,-2618.548053,3291.791491,-424.481257,361.8738739,-9200.857223,6019.626126
133.1281281,120.9323492,114.88,143.7076577,139.9612899,94.45673771,0.097038411,105.5189791,0.022203905,104.7259453,0.051937039,79.18062135,0.022195349,121.24728,0.064882737,133.8551185,0.004721145,86.80629479,-543.696965,755.3231231,-2358.277639,2564.966967,-762.2750822,484.7978979,-1827.313928,2494.399099,-1031.51566,669.742042,-9193.351908,6077.303904
143.7295333,121.7414554,112.53,135.3170168,130.8616817,93.74130526,0.061264227,111.2050264,0.019837568,102.4504417,0.051074588,62.87009197,0.021157236,112.866761,0.062108087,117.7937199,0.004748951,85.02877019,-907.5853222,1082.228829,-2582.232905,2978.262663,-615.4733149,313.7,-1759.487928,2437.64965,-948.2961526,781.4887888,-8952.373923,6272.547748
137.1239697,109.0906345,108.97,130.5433447,113.9881437,92.17989714,0.07316034,101.9477919,0.023906489,99.07455139,0.058192424,57.71787268,0.020524057,112.4938,0.063687437,95.24851218,0.004695649,84.13437458,-696.742196,933.4099099,-2072.126764,2244.513413,-495.9225679,462.6921922,-1854.125165,2209.796597,-747.781012,932.1651652,-8958.758904,6423.748949
141.8868378,107.5611529,107.53,129.7586083,119.0839477,94.64298203,0.095638968,113.4104005,0.023321794,93.79386014,0.064960682,85.00008676,0.013725822,100.4869606,0.083601278,86.55855209,0.004993077,83.69432845,-592.9089516,599.6162162,-2010.862889,2314.245946,-654.2425675,402.227027,-2356.595955,3908.034735,-517.6867756,886.7492492,-8381.037229,6463.473774
134.1991925,106.213144,106.25,125.9968918,108.7551852,94.21702791,0.096829149,108.0765889,0.017871151,95.03184307,0.061270464,71.05167374,0.013278022,98.23027722,0.088690056,71.70230822,0.004766693,83.61887162,-558.0787914,625.5105105,-2658.80589,2931.221121,-579.8199418,451.7634635,-2388.902684,3887.626627,-404.229693,853.8481481,-8771.161854,6714.895796
134.368127,105.7821498,105.55,122.3281682,110.1867608,94.21428859,0.092615815,110.9009194,0.028823111,82.01104691,0.05994333,66.43174187,0.014683278,93.2624236,0.064521993,84.14176494,0.004828052,83.94781746,-598.7148059,607.2775776,-1422.661261,2093.749249,-554.1212164,464.2570571,-2010.716972,3643.448749,-652.0394134,1074.248949,-8693.756556,6582.048749
122.7563429,106.6884316,106.84,114.5444712,106.728683,94.94535514,0.09629719,101.0615118,0.022410983,94.30161596,0.062355064,63.17157365,0.014328156,87.31728332,0.062487403,76.91917431,0.004900241,85.36330407,-524.7375951,616.7349349,-2103.915209,2400.160961,-506.5472601,436.0149149,-1912.070401,3664.265365,-615.4774452,1123.530731,-8710.112836,6307.924625
131.7475052,105.2404513,104.99,112.893553,106.0795453,95.88236964,0.088438313,103.3087085,0.023474495,86.65346699,0.061580088,63.89715885,0.014152287,86.54918691,0.058815372,77.93270121,0.004846411,87.4142513,-584.0721346,640.5299299,-1845.693954,2397.266767,-518.8134747,394.7136136,-1919.196754,3678.726226,-662.5198359,1142.015916,-9018.452139,6137.41962
129.377351,105.9953018,105.81,112.6452902,106.1721622,96.94102351,0.076590414,112.8172075,0.022894821,88.1887676,0.056724222,65.15222934,0.013214828,87.31210052,0.053463038,79.97679369,0.005227183,90.24393747,-736.4969166,603.4695696,-1925.954512,2468.809309,-574.2893163,424.6716717,-2106.058424,3896.944444,-747.9634219,1201.116216,-8632.176975,5235.412813
131.6337247,106.057084,105.94,114.4867922,108.0288924,98.62568983,0.083261125,103.4492308,0.02095941,85.68988774,0.061472848,85.91213859,0.012375829,90.16429262,0.054074357,80.07758638,0.005416766,96.54591538,-621.2336838,662.350951,-2044.186543,2933.251151,-698.7811805,358.881982,-2328.036907,4133.803904,-740.4395616,1196.704905,-8911.767222,4841.403604
116.486859,110.1622003,108.39,116.7820121,109.4079234,99.88965391,0.10738032,100.5664919,0.01740979,97.28347708,0.070167334,127.9404667,0.013156579,92.93673235,0.0624458,75.64856909,0.005430867,100.7035722,-468.2724539,550.9603604,-2793.930228,3163.088889,-911.6811157,359.474975,-2270.669623,3998.580781,-605.7138278,1135.305105,-9271.408433,4529.686486
152.1056857,107.49644,107.72,117.9849026,117.0663664,100.2210662,0.063687779,137.0161934,0.019684026,97.31827328,0.062396701,107.0491088,0.014807217,92.79350094,0.062828529,90.54062576,0.005380034,104.1726345,-1075.686698,704.0862863,-2472.011398,2859.267568,-857.8106461,229.2148148,-2103.537742,3547.618018,-720.5375265,1065.16036,-9681.410424,4271.465465
158.0933333,107.921799,107.73,124.6488162,119.7529362,102.0594083,0.067539277,136.9202852,0.019856657,106.3744473,0.066235389,73.8226699,0.014693552,101.0997779,0.068769367,98.2504502,0.005415199,108.6066638,-1013.63452,738.5333333,-2678.558815,2522.401802,-557.275129,368.0792793,-2292.071271,3530.991892,-714.3474957,917.2783784,-10027.94762,4014.248849
124.0741548,105.2908532,105.18,123.1007079,110.3636328,102.5919071,0.097891233,102.9929496,0.02019197,94.35069391,0.067184818,33.63909424,0.018091269,100.0315709,0.070733349,85.45648664,0.005358349,109.7313661,-526.0580873,626.9733734,-2336.341969,2463.296997,-250.3474389,482.4946947,-1829.390087,2822.398198,-604.0749367,938.2302302,-10239.28883,3958.935335
124.4570025,107.4898938,107.55,124.1527629,105.2832332,101.9629926,0.108937894,107.3542486,0.019153022,115.1956293,0.069328905,19.9258627,0.016422616,109.1037712,0.08074878,85.96562186,0.005384711,108.2748546,-492.7314301,541.8648649,-3007.244217,2060.399099,-143.7053037,410.0843844,-2185.571978,2614.526827,-532.3029144,707.9922923,-10053.91511,4050.690991
116.5059187,108.7526923,106.83,123.9535498,107.3711632,101.2105269,0.136826532,110.9286329,0.025211817,115.0287243,0.074292202,3.170867397,0.015401921,110.7002304,0.084186919,88.34096643,0.005417762,105.5723155,-405.3622908,374.6978979,-2281.246217,1800.798699,-21.34051295,544.8381381,-2533.46549,2645.872072,-524.671573,662.5044044,-9743.166597,4265.392693
143.718018,107.5109341,105.14,125.193208,107.9862432,100.6741733,0.091022092,133.2470958,0.023029375,100.7115813,0.059104497,1.597882178,0.014516155,118.4075103,0.093473868,84.50670037,0.005486816,104.2481345,-731.9492053,541.872973,-2186.589547,2287.278779,-13.51743318,644.1,-2974.040763,2599.506907,-452.033826,643.9108108,-9499.875201,4215.93954
116.4350668,107.4939842,106.8,123.0750484,109.2214174,100.159605,0.139253755,116.5081004,0.018476385,106.6422095,0.053922638,21.59022752,0.015848726,111.7497123,0.083425877,85.42420293,0.005476232,102.8551983,-418.330193,306.8308308,-2885.905698,2480.883183,-200.1963213,470.5261261,-2486.678245,2561.397097,-511.9766552,741.6981982,-9391.055593,4324.398198
128.6069269,115.0097383,111.55,121.1159417,111.2707583,100.0096657,0.09905525,104.2241703,0.020431546,97.66450117,0.053982745,58.60561466,0.01369498,113.01514,0.077163298,88.75607856,0.005354546,100.5842118,-526.0910971,635.848048,-2390.041879,2712.459159,-542.8180307,454.0745746,-2966.101596,2700.100901,-575.1184881,865.1232232,-9392.412709,4750.335235
134.3325042,128.8944608,120.12,123.8083764,121.54949,100.1460348,0.09704532,113.9229232,0.024358059,103.1645926,0.068543676,147.836004,0.01365729,118.6107481,0.10692366,92.40406078,0.005087566,101.1801586,-586.9573267,605.6684685,-2117.668584,2411.143844,-1078.407321,305.9621622,-3180.945176,2478.088288,-432.1029638,667.3106106,-9943.86693,4859.303303
146.0644788,143.0934682,145.14,135.8869545,146.9396347,101.7433638,0.088302544,121.6640638,0.02281288,121.3676407,0.121241802,460.736966,0.014871183,125.4650013,0.089338662,109.6620155,0.005047604,106.026131,-688.9046356,751.7747748,-2660.068363,2230.915816,-1900.07472,25.28158158,-3002.755928,2937.330831,-613.7433282,851.2571572,-10502.61976,4495.830531
168.4229985,165.5111748,166.67,158.3033748,166.109629,103.3176017,0.096723234,138.2250478,0.032751975,219.553877,0.16637711,708.2675945,0.015256803,145.1957488,0.122319022,120.9747488,0.005093833,110.5067278,-714.5390103,717.5810811,-3351.765458,356.1541542,-2128.500713,0,-3345.773982,3008.605506,-494.5050525,716.4369369,-10847.10942,4131.026426
179.2826159,172.3699901,170.14,178.2476727,171.2851448,104.2249561,0.138293301,159.2766218,0.036788308,220.9667987,0.17226452,721.7463984,0.012626375,168.4981124,0.180525802,140.0730395,0.005142535,112.9252319,-575.8652829,432.4747748,-3003.220462,417.7357357,-2094.878267,0,-4803.102878,3029.137237,-387.9585022,435.763964,-10979.52974,3910.435736
168.8123199,160.2595424,156.39,164.4890411,150.6935135,103.935399,0.101621704,139.2062873,0.024806137,204.3260379,0.140883544,586.7691046,0.013966877,145.0974417,0.217188123,97.09984341,0.005122892,111.8090955,-684.9239966,682.5842843,-4118.457418,667.1675676,-2082.461471,0,-3590.651507,3376.033333,-223.5385666,466.7855856,-10912.69302,4016.03964
153.3490991,152.9067057,149.86,147.4749472,149.9479862,103.6540774,0.090789792,128.4377659,0.029856529,166.2811883,0.139815487,574.451139,0.013690095,115.5529264,0.098256565,108.6749885,0.005124809,111.2027235,-707.3359409,738.3027027,-2784.670453,1145.22042,-2054.3187,0,-2764.883187,4303.501902,-553.0164244,869.0426426,-10849.45054,4065.563063
144.3135469,143.0956838,141.5,135.04948,141.3524719,102.5234074,0.087170998,115.8936813,0.028971111,130.5929243,0.099801739,414.8224313,0.01740934,109.6030427,0.083219583,102.3170927,0.005066497,108.4342209,-664.7490792,797.2796797,-2253.847364,1576.922222,-2078.232481,23.87387387,-2034.763238,3386.104605,-614.7416811,942.9178178,-10701.10383,4315.561161
131.0558972,129.3891979,125.48,127.4912729,124.7955856,101.5328162,0.090071767,108.286451,0.023714638,120.8194441,0.123508733,422.999419,0.015214824,104.6490211,0.073990277,96.02433361,0.005075518,105.0888581,-601.112061,702.3196196,-2547.360076,2008.292492,-1712.427165,54.97567568,-2253.774368,3657.751952,-648.8983249,930.4720721,-10352.52541,4582.931031
138.6235594,136.2673097,134.5,120.5138438,136.2675676,101.8748876,0.072581184,130.9710678,0.020183378,111.6891478,0.134990836,457.7981131,0.016180634,90.10794731,0.061659418,106.1420592,0.005086119,105.9879561,-902.2384355,544.0834835,-2766.859636,2611.747748,-1695.663671,69.97877878,-1676.660366,3431.49039,-860.7124641,1096.115315,-10419.33507,4617.332633
131.4464666,126.1793533,122.44,119.6146616,121.9210067,101.6609761,0.073014226,130.3269564,0.023129082,95.23092893,0.121684545,397.5894489,0.01758519,89.3601267,0.055406639,116.2293791,0.004487804,101.3291923,-892.4764634,506.6459459,-2058.683715,2666.327027,-1633.689179,95.36386386,-1511.841702,3125.065165,-1048.875922,857.4811812,-11289.39592,4863.072973
125.7147414,122.1954133,120.3,115.5451989,119.9143206,101.4298938,0.070662763,125.7972707,0.021811433,95.24113099,0.12335503,396.0795461,0.018231899,85.17210367,0.047877565,120.7751591,0.004464055,100.8692789,-890.1241995,563.1943944,-2183.284587,2731.771171,-1605.445461,111.1371371,-1363.104307,3009.377477,-1261.291788,873.5417417,-11297.94311,4939.158458
125.7674724,122.4670842,121.11,113.8723261,121.5945996,101.362798,0.086707371,123.2306081,0.02193353,93.32245153,0.126093574,408.3612094,0.016425218,81.90909004,0.042060473,124.987267,0.004460043,100.7407509,-710.6120661,563.7774775,-2127.392434,2813.807407,-1619.278431,88.0035035,-1470.351909,3328.17988,-1485.804344,936.2725726,-11293.69727,4946.237437
125.1395722,122.229905,122.41,112.5659229,123.8153153,100.7762218,0.08625058,123.2067563,0.021584219,100.6317199,0.131240405,441.6398416,0.01622586,80.43288749,0.037724251,124.1687843,0.004405833,98.62669225,-714.2372625,551.5423423,-2331.141097,2590.089089,-1682.560495,48.97997998,-1453.184385,3375.200701,-1645.742208,1050.415415,-11192.74065,5298.314615
136.2570146,137.3810758,137.44,116.078028,135.6496371,100.0432882,0.063418804,130.9692342,0.017367194,126.3246555,0.134246798,478.7314122,0.017585717,89.91272369,0.043136012,126.3310971,0.004685185,96.64481018,-1032.574142,576.1074074,-3636.87581,2465.300701,-1783.027302,2.711711712,-1533.660819,3139.187888,-1464.334453,1024.048348,-10313.87343,5209.722523
159.8461732,159.776363,159.8,130.3922037,158.9474592,101.3303173,0.069750674,174.9318222,0.033577865,193.6636592,0.163656522,637.5152433,0.018067205,105.6410976,0.063955079,150.8806826,0.004317152,101.1177306,-1253.97944,398.4027027,-2883.799479,760.6626627,-1947.723303,0,-1872.411232,3121.07027,-1179.583271,729.2562563,-11711.16173,4956.496096
184.2464505,185.3163368,185,145.9241306,186.7394747,105.0574215,0.064600702,221.3594058,0.03601854,215.7621065,0.3386958,1442.328646,0.027231334,130.069968,0.127772432,170.768673,0.004854118,117.3341342,-1713.289476,254.8129129,-2995.15342,471.990991,-2129.239049,115.7,-1610.360281,2089.527327,-668.2531996,439.3237237,-12086.04057,3822.888589
215.3916667,218.4590905,217.09,178.6003604,218.7030405,108.5876924,0.077716779,235.2111015,0.04136635,234.2110717,0.329953828,1434.838185,0.019263028,158.3938348,0.112710998,193.5295572,0.004900314,129.2796605,-1513.25817,322.8888889,-2830.937123,209.3591592,-2174.301468,103.1,-2997.590432,2640.692793,-858.5211764,604.4501502,-13190.95679,2604.625626
193.2375586,186.0356285,188.35,165.9589256,184.7496781,108.6360375,0.062221107,208.8449791,0.056036373,229.9656528,0.145301412,614.2802789,0.017053322,141.2366066,0.154908896,128.7619122,0.004927601,129.3683313,-1678.248662,474.8687688,-2051.931991,415.2024024,-2113.813866,0,-2813.000094,3290.178679,-415.6052865,622.6844845,-13126.90813,2598.7001
172.0762071,171.1412581,170.26,150.2240291,171.0120963,107.5261011,0.090161475,152.3044558,0.0569729,222.3908243,0.140401037,494.3532057,0.017659117,120.7217062,0.135284774,121.1572415,0.004958506,126.9340668,-844.6204757,518.9148148,-1951.72463,506.1194194,-1760.504111,41.88768769,-2238.833165,3370.118519,-447.7859478,671.444044,-12799.62823,2844.132432
162.5805623,161.2462156,160.84,140.6617447,163.1890812,106.7347712,0.081338126,145.7946433,0.046897784,215.4824828,0.123458924,350.9547691,0.01548976,109.1230825,0.085543185,143.4788187,0.004995499,124.3022653,-896.2257337,555.136036,-2297.363163,578.2354354,-1421.342248,115.556957,-2258.823533,3758.698198,-838.6338356,689.9977978,-12441.4263,3078.925626
148.1643057,149.8665607,149.92,128.7313063,149.570116,105.1298558,0.081636003,139.4324318,0.045039349,146.3647045,0.116369604,295.4449191,0.015372664,99.55652105,0.06524761,125.7816641,0.005104565,117.3881891,-853.9885999,537.9405405,-1624.853686,1154.558959,-1269.424785,137.7990991,-2022.793415,3669.104505,-963.8794747,879.0720721,-11498.35384,3673.093694
