timestamp,BE_price,BE_a_CG,BE_b_CG,GB_price,GB_a_CG,GB_b_CG,DK_price,DK_a_CG,DK_b_CG
grid,BE,BE,BE,GB,GB,GB,DK,DK,DK
timestamp,price,a_CG,b_CG,price,a_CG,b_CG,price,a_CG,b_CG
2021-12-01 00:00:00 UTC,51.5335669,1.128486716,1.00E-05,179.1774213,0.014573427,157.044857,294.9462788,0.09069807,285.354036
2021-12-01 01:00:00 UTC,75.97552553,0.648058743,52.70523782,165.4075732,0.018393587,139.5592213,232.4167417,0.082989135,220.1682127
2021-12-01 02:00:00 UTC,123.034034,0.739335029,166.3886832,161.1107974,0.020735621,143.7930634,174.8168127,0.07234516,148.949431
2021-12-01 03:00:00 UTC,117.5305305,0.797452651,150.8879231,143.3161462,0.026006246,122.8769582,84.32004648,0.059769709,87.83194338
2021-12-01 04:00:00 UTC,136.2058487,0.698601974,150.9649326,138.8405352,0.024980799,114.8047858,60.51588505,0.050245311,50.42440646
2021-12-01 05:00:00 UTC,167.6553502,0.408524371,153.4657566,148.8393694,0.026297363,117.9635564,59.4614048,0.049440937,40.72791062
2021-12-01 06:00:00 UTC,154.9637137,0.746355851,148.581484,169.5342096,0.022234944,141.070244,48.50203754,0.054806907,35.29841288
2021-12-01 07:00:00 UTC,245.3613749,0.302652064,183.2438015,200.636205,0.013755791,174.9818931,37.48224217,0.065090339,33.34725313
2021-12-01 08:00:00 UTC,244.0558058,0.3969807,181.2033457,203.4511252,0.030634457,183.3654952,19.78089236,0.07287346,18.45900693
2021-12-01 09:00:00 UTC,225.3711458,2.123187769,200.3398282,219.8319985,0.029567937,206.7345528,4.476883195,0.04209317,3.356070046
2021-12-01 10:00:00 UTC,235.145751,0.194408839,180.5142292,213.0348715,0.03229147,188.1530754,0.148000145,0.028742981,-9.796802389
2021-12-01 11:00:00 UTC,237.0158923,0.165559562,187.2736239,204.7752348,0.03277765,198.4131092,0.0976346,0.027153017,-17.17038766
2021-12-01 12:00:00 UTC,228.4298308,0.330336047,193.7601687,199.7620072,0.033769763,184.1560807,0.085685137,0.031372157,-30.55910876
2021-12-01 13:00:00 UTC,226.8873874,0.273298257,177.1924455,210.0094883,0.0292816,194.6613536,0.072403023,0.029647142,-40.01003149
2021-12-01 14:00:00 UTC,217.2731532,1.366069658,199.8505344,208.4807443,0.027747259,190.3911261,0.060733546,0.027519189,-46.36572839
2021-12-01 15:00:00 UTC,229.5914224,0.264499573,180.896856,212.2713464,0.026055066,198.7936888,0.073831947,0.025345413,-33.49979805
2021-12-01 16:00:00 UTC,283.3773774,0.484941105,215.4149253,212.3857636,0.027876471,197.3279708,0.094441002,0.027454423,-20.33382648
2021-12-01 17:00:00 UTC,252.968683,2.989719053,223.0501909,238.0360587,0.024802177,219.3739302,0.079848516,0.027408356,-31.6738284
2021-12-01 18:00:00 UTC,244.952953,2.914203507,290.2631444,261.3727601,0.023734608,248.6907644,0.052641928,0.027826393,-52.78906149
2021-12-01 19:00:00 UTC,232.2300241,2.238018981,216.2473213,253.6675676,0.024772782,235.580342,0.041800616,0.041540473,-89.6448124
2021-12-01 20:00:00 UTC,229.3303303,0.274698362,175.562713,237.8851021,0.02909505,222.7731489,0.041237486,0.039209195,-74.22501801
2021-12-01 21:00:00 UTC,225.9412162,0.346557568,165.2748992,213.2482423,0.02869257,205.7149434,0.043115398,0.047553111,-90.18703551
2021-12-01 22:00:00 UTC,196.0030864,0.857610369,126.0598099,211.241805,0.026112051,201.9024125,0.032069655,0.056751373,-132.9792624
2021-12-01 23:00:00 UTC,162.9917417,1.432949606,86.71891366,192.4345626,0.024117786,190.0992863,-26.94871868,0.002358654,-7.833065773
2021-12-02 00:00:00 UTC,163.5699931,3.465413829,197.5581441,182.9292593,0.01838782,163.967496,-26.92463754,0.002181938,-7.3094079
2021-12-02 01:00:00 UTC,137.8010511,3.407581156,162.3163677,182.6900005,0.021477209,163.4560118,-25.47365547,0.001874856,-5.972733315
2021-12-02 02:00:00 UTC,119.1915856,2.483262025,188.9406124,174.8535594,0.026815561,141.1934187,-14.99050775,0.001662597,-4.496467668
2021-12-02 03:00:00 UTC,136.8735977,0.496990685,151.481706,163.7123997,0.02878252,134.5659531,-12.90596036,0.001589383,-3.257833249
2021-12-02 04:00:00 UTC,134.1666667,0.479385093,154.6547472,162.2984081,0.022717396,129.9344528,0.006543991,0.033976434,-106.9985007
2021-12-02 05:00:00 UTC,216.3740069,0.146416717,183.271964,163.0277467,0.028556236,132.2011071,0.080789808,0.034263283,-36.98261242
2021-12-02 06:00:00 UTC,253.7509204,0.23220939,204.4664424,176.7138138,0.024688108,152.6551625,15.23215716,0.07010147,19.80356596
2021-12-02 07:00:00 UTC,255.9886655,0.246973965,195.4869301,204.2467177,0.016239113,174.8974009,63.83533828,0.061808169,60.78635574
2021-12-02 08:00:00 UTC,245.8100408,0.40010097,178.5740487,212.8467553,0.058437791,218.3052406,67.01407855,0.067574719,82.35518299
2021-12-02 09:00:00 UTC,246.8238994,0.256257975,204.5290775,226.008183,0.061686787,218.2692568,117.1391855,0.065078774,115.0969131
2021-12-02 10:00:00 UTC,244.009009,0.254743105,210.1252412,220.1422424,0.086111411,197.894678,117.1975333,0.062860457,129.6417934
2021-12-02 11:00:00 UTC,215.9665165,0.354711487,255.6285758,216.8776619,0.078681569,191.8830374,166.1928829,0.059920814,147.1479329
2021-12-02 12:00:00 UTC,224.8450723,0.703143841,281.3046808,216.5935206,0.083765563,187.6862836,293.5132462,0.064417236,166.4752368
2021-12-02 13:00:00 UTC,245.8660547,1.035716759,300.9723812,223.9674235,0.068867114,200.271009,302.8228615,0.065951347,174.130281
2021-12-02 14:00:00 UTC,304.880835,0.187791441,260.5928381,234.5175033,0.072656071,207.9994969,337.8695699,0.068765242,198.0952958
2021-12-02 15:00:00 UTC,322.755543,0.21532907,322.6926905,249.6426233,0.061942149,210.9050946,406.3675676,0.08097194,258.8808546
2021-12-02 16:00:00 UTC,367.9315878,0.082113285,348.0419178,268.7149104,0.072172857,246.6528736,541.790629,0.110369684,386.8819909
2021-12-02 17:00:00 UTC,325.1067067,0.128269918,360.481622,351.3657032,0.07561262,375.9553847,398.7408811,0.068204967,231.3289435
2021-12-02 18:00:00 UTC,307.1668343,0.602778249,375.2599047,553.9894595,0.110255362,571.1456048,344.7861013,0.066519765,198.2868642
2021-12-02 19:00:00 UTC,284.5454597,0.491524128,213.4807695,447.4257594,0.080895965,465.344213,161.1259751,0.057188425,149.7009091
2021-12-02 20:00:00 UTC,255.3835469,0.951784329,267.0252978,299.477835,0.040984582,301.4765785,99.27528295,0.057684289,99.61218883
2021-12-02 21:00:00 UTC,247.5185644,0.219319413,202.3993745,249.0564779,0.04282958,252.0888306,62.46298498,0.057992748,49.66256591
2021-12-02 22:00:00 UTC,247.950566,0.224907818,194.290311,220.4234276,0.039214813,201.5270325,11.34548755,0.04281755,16.95227467
2021-12-02 23:00:00 UTC,273.7406492,0.233369805,327.6834701,215.2327935,0.040782252,234.4321735,0.076636183,0.065345006,-87.85377787
2021-12-03 00:00:00 UTC,240.455,0.217094377,245.373424,187.6163379,0.02683137,186.0138736,0.062789928,0.058645318,-101.725199
2021-12-03 01:00:00 UTC,215.9196697,0.175584896,180.8570895,185.2592766,0.027767975,158.8745787,0.062829616,0.057551903,-98.64474985
2021-12-03 02:00:00 UTC,196.4011481,0.172276205,162.2311598,179.3892022,0.040000431,152.4575001,0.06777031,0.058765608,-91.71831364
2021-12-03 03:00:00 UTC,169.4679246,0.235250104,128.3926724,168.4741556,0.030593893,138.294292,0.086798152,0.061284543,-64.80380176
2021-12-03 04:00:00 UTC,194.0811086,0.196821967,143.0649816,162.0189029,0.029139331,129.9857977,1.125681808,0.056419983,-9.498954996
2021-12-03 05:00:00 UTC,232.0709174,0.173269225,257.1657507,161.90579,0.037679113,128.8805032,74.01570611,0.078298413,79.10204232
2021-12-03 06:00:00 UTC,276.3518865,0.124282837,288.997095,168.5193936,0.047325191,138.4481358,230.6457207,0.068680153,174.1905028
2021-12-03 07:00:00 UTC,294.6002048,0.129898169,307.6348823,187.7217177,0.035091542,194.4198847,342.8221762,0.103854655,281.2147711
2021-12-03 08:00:00 UTC,292.2827728,0.144008107,299.5128704,209.1995597,0.072246666,243.3061827,329.1792829,0.098243511,275.7811855
2021-12-03 09:00:00 UTC,263.5429179,0.135704503,223.6006288,219.3759026,0.097098613,198.0840897,328.3260213,0.104222144,284.1512356
2021-12-03 10:00:00 UTC,231.2773488,0.302837542,278.6204808,220.9617883,0.155801064,217.7427035,312.6461668,0.10131412,254.1306923
2021-12-03 11:00:00 UTC,220.5671316,0.255420525,266.4359425,230.010973,0.157782663,182.7167362,223.8222299,0.069246211,172.4118928
2021-12-03 12:00:00 UTC,211.7360542,0.552388025,229.1539214,260.1074158,0.06959731,213.9275349,199.3649123,0.06900575,165.8990391
2021-12-03 13:00:00 UTC,216.2249346,0.261562805,264.1475621,260.9333178,0.075904947,213.2191122,122.4333273,0.071228119,129.4661483
2021-12-03 14:00:00 UTC,220.0810084,0.288608487,266.5813946,267.7420139,0.06187074,246.6698295,113.7298142,0.06677828,107.1502817
2021-12-03 15:00:00 UTC,254.0391367,0.239085791,242.0914961,274.4101617,0.055481081,258.5975071,97.91841551,0.060765377,106.2506013
2021-12-03 16:00:00 UTC,287.1981148,0.341250598,227.6331331,295.5819086,0.083320419,304.9492887,109.9291291,0.057212526,112.2756036
2021-12-03 17:00:00 UTC,200.6583977,2.650966072,299.0528702,427.1701836,0.113293581,452.7030695,74.7426481,0.055206372,64.21708487
2021-12-03 18:00:00 UTC,252.2608323,0.323419908,238.7886607,547.608316,0.114088866,565.1453956,58.25746413,0.064630915,45.53980847
2021-12-03 19:00:00 UTC,254.7359003,0.46334373,232.0102637,449.1542353,0.094196693,483.3569851,37.84594201,0.074835614,39.0088961
2021-12-03 20:00:00 UTC,227.7168102,2.578877149,132.8557454,298.2171746,0.085338323,318.9189404,13.0511477,0.036344914,17.92668503
2021-12-03 21:00:00 UTC,207.0720721,21.78910168,1.00E-05,242.5135135,0.083573877,261.9449903,6.78187364,0.028453829,12.00856601
2021-12-03 22:00:00 UTC,212.9343629,1.158178303,136.4390085,213.602259,0.029828833,212.7629489,6.70522662,0.035368795,6.406336405
2021-12-03 23:00:00 UTC,234.4001655,0.18922368,204.9809797,205.8480456,0.028997116,192.0759365,1.080649833,0.02437515,-3.332059124
2021-12-04 00:00:00 UTC,193.1542007,0.474625363,204.1845666,206.088909,0.017379809,190.3808895,5.106672042,0.025929252,4.915289825
2021-12-04 01:00:00 UTC,182.8451451,0.61263849,183.9755261,201.8114289,0.021155714,199.520728,21.63118575,0.081661047,25.57077773
2021-12-04 02:00:00 UTC,183.8952632,0.248931043,146.1774388,186.6158116,0.023492984,173.5903238,65.02484692,0.093125428,50.45632705
2021-12-04 03:00:00 UTC,190.4192571,0.169399806,127.1699759,172.1524452,0.035706039,150.8743499,84.53310007,0.073046358,74.61763451
2021-12-04 04:00:00 UTC,182.8144654,0.182111221,126.6986867,154.4192828,0.046751603,136.07589,124.5472275,0.081891337,129.232008
2021-12-04 05:00:00 UTC,191.2708273,0.179750343,140.8621922,156.3983233,0.037224527,136.3628744,301.9989895,0.106995247,235.7780888
2021-12-04 06:00:00 UTC,202.3939648,0.21325263,164.5541123,165.2164929,0.027937647,154.1064537,391.9879979,0.122600898,342.600238
2021-12-04 07:00:00 UTC,222.6235178,0.16182324,174.0505796,182.2862762,0.019281201,143.3535727,476.1802469,0.125712046,442.7833801
2021-12-04 08:00:00 UTC,240.8123123,0.149652545,195.5874673,189.9674648,0.021666668,168.3483692,502.8492319,0.116204696,449.744632
2021-12-04 09:00:00 UTC,244.3132883,0.165318623,201.3544062,206.3928299,0.022569987,190.650408,494.9956005,0.112327613,432.1314969
2021-12-04 10:00:00 UTC,233.1920254,0.185028491,198.3990544,214.9152568,0.027421317,213.6530547,473.5229479,0.108911024,406.1624817
2021-12-04 11:00:00 UTC,244.0098536,0.153464839,186.6265724,209.0498498,0.028675599,192.4321222,467.8919373,0.109495187,401.9132939
2021-12-04 12:00:00 UTC,222.4528695,0.166523888,165.9076762,202.0185327,0.028269733,180.201555,391.9662212,0.102333158,359.4023997
2021-12-04 13:00:00 UTC,212.2706798,0.193425645,161.3586859,191.2498089,0.0297985,171.8789853,348.935548,0.098933955,320.1587016
2021-12-04 14:00:00 UTC,217.113188,0.171271285,162.963992,190.2539472,0.030596818,163.4001169,305.8004412,0.087296825,259.2726259
2021-12-04 15:00:00 UTC,226.7079592,0.149001501,169.9199979,190.0642188,0.027295026,174.4089347,298.9154433,0.083407334,242.0513689
2021-12-04 16:00:00 UTC,243.024948,0.358951717,242.7953983,194.824961,0.035273473,172.0946,298.9678497,0.074166989,232.7156197
2021-12-04 17:00:00 UTC,215.5204955,0.416495981,241.9210297,229.8879949,0.03525948,218.6582979,125.7367739,0.054721513,155.5139008
2021-12-04 18:00:00 UTC,164.1779202,0.456200262,140.4346418,253.1127689,0.028339249,247.7766202,96.52285039,0.051618645,102.6283155
2021-12-04 19:00:00 UTC,216.1031865,0.375150445,241.0764069,244.7069103,0.030535266,227.7298387,66.78722802,0.080187155,43.50041341
2021-12-04 20:00:00 UTC,206.8537982,0.354021319,248.3340557,214.5803425,0.035092819,191.141917,11.92687688,0.040728274,15.04691616
2021-12-04 21:00:00 UTC,177.8733233,0.382947271,173.5224214,204.2224617,0.02844416,180.1990437,0.087915024,0.035640697,-21.4065465
2021-12-04 22:00:00 UTC,154.4103604,0.407461208,159.9375648,194.1277778,0.027223668,169.574932,0.03920571,0.041764351,-82.67557217
2021-12-04 23:00:00 UTC,135.1242838,0.791297507,174.596486,182.909712,0.023539398,157.0942917,-12.90433839,0.000995602,-1.973666166
2021-12-05 00:00:00 UTC,145.7612658,0.464710769,158.0866841,206.7989823,0.049036789,219.2342487,-16.05433751,0.001858035,-5.009311055
2021-12-05 01:00:00 UTC,136.6248123,0.431357286,145.6378808,199.0686481,0.043518731,211.5130698,-30.38049498,0.002809557,-9.256010583
2021-12-05 02:00:00 UTC,124.3737433,0.43034955,138.9237949,181.0448699,0.042681524,181.838193,-34.96371108,0.003496055,-12.66338434
2021-12-05 03:00:00 UTC,124.1746573,0.45558667,133.2902326,164.5672778,0.036047328,150.8909606,-41.64910552,0.004142796,-15.92434726
2021-12-05 04:00:00 UTC,123.8877269,0.415675623,128.6870711,146.5665802,0.039399807,118.384387,-33.04250194,0.00349652,-13.44204495
2021-12-05 05:00:00 UTC,151.4534034,0.326237293,130.8954139,142.4178436,0.038319542,104.5881682,-27.61736322,0.002646673,-9.9183821
2021-12-05 06:00:00 UTC,187.2059323,0.226245426,135.3456655,156.9389941,0.035158716,140.3844695,-16.06046713,0.00214832,-6.605728101
2021-12-05 07:00:00 UTC,181.9909184,0.217199089,128.4319197,166.9101541,0.043926384,140.0913643,-11.4830237,0.001002916,-2.127233275
2021-12-05 08:00:00 UTC,191.7419393,0.402820238,168.5906867,159.2286317,0.037158209,121.9375083,-2.418275418,0.001048356,-1.800646763
2021-12-05 09:00:00 UTC,187.4731807,0.416447788,185.3965536,192.2651099,0.03012065,184.9712321,-2.062311558,0.001166915,-1.951754444
2021-12-05 10:00:00 UTC,221.5338283,0.246044906,169.2732352,199.033145,0.03429999,174.4743733,-2.267476047,0.00113204,-1.928627546
2021-12-05 11:00:00 UTC,221.386215,0.259727645,171.1442143,196.5779098,0.038767926,195.0599101,-0.357938163,0.001230395,-2.004377953
2021-12-05 12:00:00 UTC,202.0479782,0.469448743,204.2623799,203.5089865,0.037897617,188.2785162,-0.013326888,0.001371468,-2.103554792
2021-12-05 13:00:00 UTC,202.45149,0.468452142,205.742577,205.5507204,0.049404071,215.441527,0.008103955,0.043163786,-139.0570278
2021-12-05 14:00:00 UTC,215.1869369,0.454967919,211.4484629,207.1746325,0.047977911,221.8092958,0.019627426,0.0435815,-125.4264248
2021-12-05 15:00:00 UTC,221.5039335,0.243299058,176.7290749,206.4967484,0.045708337,218.7501032,0.046885008,0.040357178,-84.21659641
2021-12-05 16:00:00 UTC,255.7012507,0.256458862,235.2372608,204.9678622,0.046289315,187.7975468,0.104477564,0.037434885,-19.86865188
2021-12-05 17:00:00 UTC,264.4560811,0.247258885,234.1124167,281.2307031,0.053419263,304.8656213,0.107162249,0.038232722,-19.72463454
2021-12-05 18:00:00 UTC,261.8026777,0.270654554,239.6765896,336.8875375,0.06811773,366.2963775,0.093332894,0.032725983,-23.6354624
2021-12-05 19:00:00 UTC,245.3206883,0.381106625,257.7330958,276.1800427,0.052666669,280.6670144,0.089713905,0.034341716,-27.68602751
2021-12-05 20:00:00 UTC,212.0886796,0.435070739,246.701077,241.4029029,0.06280843,226.6558202,0.073561539,0.03259211,-40.43464109
2021-12-05 21:00:00 UTC,227.8585067,0.203964315,187.705622,202.636513,0.091336279,210.7603716,0.054278897,0.031741205,-54.86785355
2021-12-05 22:00:00 UTC,186.2461707,0.378082756,227.1000153,200.1353618,0.073399792,194.0970767,0.049703896,0.034740506,-61.6541225
2021-12-05 23:00:00 UTC,202.1117298,0.600361849,262.4061639,198.6528028,0.034391928,195.3938933,0.085267311,0.047803877,-43.24484804
2021-12-06 00:00:00 UTC,195.6537817,2.498445477,295.0196444,206.0917327,0.020926605,178.9354896,0.093493317,0.047642906,-32.48719992
2021-12-06 01:00:00 UTC,193.3824566,2.492144584,245.7628964,199.7157282,0.025278082,188.9730966,0.105055146,0.048107278,-23.24286198
2021-12-06 02:00:00 UTC,169.3634548,0.824964779,89.97519169,183.7200388,0.028871791,160.7916257,1.405749943,0.049784229,-5.846156125
2021-12-06 03:00:00 UTC,169.7939732,0.234379886,124.2958154,170.1607475,0.023324803,136.7974134,5.562675511,0.07563645,13.87474736
2021-12-06 04:00:00 UTC,187.4134745,0.146412741,155.156614,155.0855956,0.027312494,128.7736027,41.22659701,0.090866612,32.84400976
2021-12-06 05:00:00 UTC,268.7485258,0.385936234,208.0344804,158.5270589,0.029266386,129.3572942,150.5606184,0.094078433,160.0635314
2021-12-06 06:00:00 UTC,337.0357207,0.294969194,389.9569027,183.7205,0.045839556,168.9326464,666.4996297,0.215018238,520.6632375
2021-12-06 07:00:00 UTC,375.3055646,0.390594556,409.517356,219.4229742,0.041190089,221.9455286,757.6380729,0.239810455,675.9721791
2021-12-06 08:00:00 UTC,372.8308433,0.294374414,397.7862809,212.2485278,0.06032042,202.5344769,712.4299299,0.226491806,607.3202984
2021-12-06 09:00:00 UTC,373.7686346,0.114033541,395.3162252,246.9862613,0.055358763,222.7660588,678.665543,0.201832357,531.6497609
2021-12-06 10:00:00 UTC,354.776888,0.141917882,397.477259,255.5798022,0.044486531,214.6304334,660.4698937,0.199738203,477.4902184
2021-12-06 11:00:00 UTC,330.4792683,0.131386418,383.8093318,247.0991724,0.067328004,209.7039181,659.0823072,0.20593934,470.4406952
2021-12-06 12:00:00 UTC,316.6983323,0.121873118,374.2845059,237.6898204,0.083121697,173.6183888,672.4098877,0.197218659,465.9026766
2021-12-06 13:00:00 UTC,316.4115444,0.125268336,366.9525342,225.4603764,0.091680628,169.2336081,580.2841812,0.147068798,352.4820017
2021-12-06 14:00:00 UTC,291.4353273,0.10711617,302.9851848,216.9447546,0.108467995,189.8125888,518.4169369,0.133288837,296.791437
2021-12-06 15:00:00 UTC,254.6510916,0.077541579,206.008898,220.7188111,0.077381808,183.2397628,525.2866892,0.139761504,316.2894788
2021-12-06 16:00:00 UTC,304.4832332,0.078600432,315.4699067,215.6853292,0.064478191,208.8275416,571.5324137,0.127985534,310.6266486
2021-12-06 17:00:00 UTC,258.9206375,0.120081256,299.3694521,251.8955626,0.0504332,210.2207085,181.3058823,0.084824487,163.6459578
2021-12-06 18:00:00 UTC,246.9798486,0.18008833,258.8939773,289.4371171,0.030480114,267.2273653,70.58928912,0.074025189,75.25556477
2021-12-06 19:00:00 UTC,238.1316865,0.157934945,239.2179115,260.4610376,0.03343333,225.8181911,37.11241241,0.101715217,43.10437321
2021-12-06 20:00:00 UTC,177.0037538,0.222495001,115.951043,218.3333541,0.040045478,190.7632308,5.014823269,0.064024033,-2.438301618
2021-12-06 21:00:00 UTC,186.3047441,0.185378946,174.2947316,202.6108796,0.030117274,168.1600879,0.07796509,0.049308422,-45.31884429
2021-12-06 22:00:00 UTC,116.7986486,0.537628463,106.0106741,195.5594521,0.023126143,174.0590923,0.048106041,0.038494979,-61.3680337
2021-12-06 23:00:00 UTC,165.0692915,0.61923427,191.3841352,174.7353189,0.024295327,161.4730752,0.043355485,0.022594584,-42.43978663
2021-12-07 00:00:00 UTC,150.7828064,0.675588524,195.2311873,173.3407892,0.024056245,139.446039,0.028930392,0.021310777,-47.91575549
2021-12-07 01:00:00 UTC,154.5724391,1.163881188,199.1350913,172.1617034,0.022043472,140.4382556,0.025751837,0.020705512,-48.79442555
2021-12-07 02:00:00 UTC,161.5794366,1.345962423,200.6077467,170.7496264,0.022074719,142.1161184,0.028767003,0.022756703,-52.59299607
2021-12-07 03:00:00 UTC,165.1089423,0.611385919,187.6500123,167.4261745,0.018883254,139.3758959,0.042200422,0.022030048,-43.02365676
2021-12-07 04:00:00 UTC,169.0311869,0.754286293,191.6469084,168.427082,0.018597893,148.5638035,0.068711932,0.022594252,-29.68748048
2021-12-07 05:00:00 UTC,225.0486012,0.243940232,194.093735,183.2938625,0.018822269,159.3507722,5.094520699,0.028671547,10.31667907
2021-12-07 06:00:00 UTC,245.079529,0.572742027,225.4778829,203.4295886,0.029758482,185.9003185,81.31944221,0.075019587,85.98752096
2021-12-07 07:00:00 UTC,264.9094237,0.096523511,250.725862,212.0148785,0.038924734,205.1837796,117.5635945,0.066840498,110.9440411
2021-12-07 08:00:00 UTC,274.4684616,0.060440571,241.8564314,244.899391,0.034776236,219.1785711,114.8794808,0.067632653,99.05274149
2021-12-07 09:00:00 UTC,265.0616331,0.088276429,242.4567033,254.8102686,0.02632556,228.3541781,110.167037,0.073551891,97.23945185
2021-12-07 10:00:00 UTC,260.1818485,0.183353335,216.1288421,248.6416396,0.02977126,217.2536736,73.54621177,0.091542467,89.21512002
2021-12-07 11:00:00 UTC,233.121723,0.211892194,235.1572006,229.1566366,0.037683498,209.6976461,75.0465108,0.092404101,89.2689194
2021-12-07 12:00:00 UTC,227.6274249,0.166787539,230.7312656,202.4312779,0.04128909,190.6987,117.534924,0.084755797,93.55805695
2021-12-07 13:00:00 UTC,241.5033611,0.145986673,237.962189,189.7420995,0.053335608,165.9796386,117.6036612,0.094409738,126.0315037
2021-12-07 14:00:00 UTC,260.5146199,0.16595235,286.184875,189.8993555,0.040741765,174.6056404,117.6243212,0.092822138,133.1870485
2021-12-07 15:00:00 UTC,243.1659073,0.169860682,263.6339695,187.4256341,0.052449514,154.644012,129.508473,0.088461882,152.8516797
2021-12-07 16:00:00 UTC,262.4031381,0.155542887,251.4343151,191.0067901,0.089314578,140.0327001,151.4217264,0.08322783,165.9954015
2021-12-07 17:00:00 UTC,204.6621622,0.474739166,231.3298814,235.0705585,0.027040624,206.8955701,117.5949434,0.083433124,122.3529505
2021-12-07 18:00:00 UTC,173.7444444,0.416489199,128.2108155,237.6499482,0.025860382,208.7661175,82.87190573,0.076939769,85.95366713
2021-12-07 19:00:00 UTC,171.5996851,0.406354204,172.7694097,219.6805099,0.028843659,184.3401053,51.35319069,0.079218852,48.56235632
2021-12-07 20:00:00 UTC,192.9947571,0.378860366,231.1193355,199.7536476,0.02502907,164.4727894,5.542075888,0.030265095,12.55223673
2021-12-07 21:00:00 UTC,162.6707268,0.409919274,161.2934745,190.0930282,0.019260323,174.320275,0.092519902,0.018581059,-14.24739749
2021-12-07 22:00:00 UTC,145.0324656,0.632839278,173.7624882,186.7161612,0.016878145,178.0275025,0.057580632,0.025245893,-44.46987507
2021-12-07 23:00:00 UTC,150.5698532,0.47243817,140.2200771,169.3471532,0.018425874,147.1924283,-0.093966485,0.0009455,-1.531221533
2021-12-08 00:00:00 UTC,135.9641975,0.491853717,145.4412468,177.9858491,0.019580516,147.4494633,-3.172242,0.000847916,-1.724501666
2021-12-08 01:00:00 UTC,146.5748749,0.45378799,143.5960376,171.7323441,0.019418488,141.8745462,-12.93567578,0.001052813,-2.974280626
2021-12-08 02:00:00 UTC,136.0935936,0.424919573,139.8452113,172.4138799,0.020442526,146.8680938,-13.34248022,0.001161858,-3.681088859
2021-12-08 03:00:00 UTC,115.8108108,0.460713165,133.1614903,156.4891411,0.02086264,149.9530098,-13.36433175,0.001254266,-3.940366701
2021-12-08 04:00:00 UTC,151.4365532,0.318691362,119.6922113,149.1333333,0.019565174,142.4320907,-12.14845717,0.000851756,-2.096005776
2021-12-08 05:00:00 UTC,160.4061237,0.264383896,133.5800503,167.7898204,0.020505113,157.4981297,-0.355663691,0.001224933,-2.170066564
2021-12-08 06:00:00 UTC,215.4519798,0.196055847,239.2851175,187.3280633,0.018455786,176.1163871,0.042997528,0.01986159,-47.41682696
2021-12-08 07:00:00 UTC,241.0798298,0.202153436,244.6321237,206.9720517,0.015787641,199.0645279,0.082894718,0.013239301,-15.22678249
2021-12-08 08:00:00 UTC,240.6418919,0.239442264,264.1416534,211.3379447,0.026676151,184.1072848,0.0873553,0.011329666,-11.21405874
2021-12-08 09:00:00 UTC,236.4852352,0.237727416,275.482763,223.3635604,0.02558957,189.4345617,0.093316757,0.011345655,-9.214327057
2021-12-08 10:00:00 UTC,229.0629641,0.228957927,258.7655643,218.6981448,0.026813785,179.1216601,0.116420346,0.012135615,-6.001859572
2021-12-08 11:00:00 UTC,183.1477978,0.29709738,123.360632,202.9923423,0.037419064,175.101179,0.228349585,0.013380605,-4.926427809
2021-12-08 12:00:00 UTC,231.9944395,0.224448924,260.0502598,209.9091351,0.031161508,171.5702689,1.444895459,0.013145883,-0.278871551
2021-12-08 13:00:00 UTC,233.8157113,0.247452938,269.0128545,210.1455856,0.03152401,183.4817868,1.544491588,0.017343376,3.686050516
2021-12-08 14:00:00 UTC,238.477978,0.217114625,266.4154787,204.3254555,0.027648948,169.0102706,5.065015777,0.018012961,8.802825985
2021-12-08 15:00:00 UTC,252.5288024,0.195938617,252.8408314,200.0185769,0.032372308,171.0375601,79.35674105,0.090126691,69.58322789
2021-12-08 16:00:00 UTC,295.069261,0.065243123,312.7025382,212.5129303,0.028356139,181.9467279,88.873272,0.080031116,116.8653422
2021-12-08 17:00:00 UTC,271.7783784,0.065201542,307.8735165,239.7871607,0.02210109,201.7135544,77.9417334,0.086911951,62.76539132
2021-12-08 18:00:00 UTC,248.9765657,0.122631445,315.288686,252.9858979,0.025047575,218.2749654,44.38693694,0.086707471,40.749707
2021-12-08 19:00:00 UTC,232.6396133,0.241811443,265.7536419,234.0302362,0.02583424,201.858744,5.017758706,0.018895519,7.026069153
2021-12-08 20:00:00 UTC,218.1463675,0.213687816,246.0896208,212.4637541,0.042022702,194.797189,1.549872394,0.025223344,2.067557165
2021-12-08 21:00:00 UTC,220.2460238,0.207406978,243.2074544,208.7314414,0.027359488,178.6446687,0.163063534,0.025900728,-10.05457311
2021-12-08 22:00:00 UTC,197.699169,0.178815021,209.7002348,201.3679273,0.021558416,185.4853892,0.086998004,0.030063858,-26.92930562
2021-12-08 23:00:00 UTC,210.5994387,0.126193563,196.3972281,181.9157721,0.019006692,169.4038913,0.077300827,0.019326667,-20.23798279
2021-12-09 00:00:00 UTC,203.7333183,0.091575102,194.5884804,187.3755297,0.020023371,172.5756743,0.075663573,0.020425679,-22.0946889
2021-12-09 01:00:00 UTC,193.1923799,0.124915467,152.2022504,181.4198862,0.020920168,146.689007,0.077451966,0.020674825,-21.17086502
2021-12-09 02:00:00 UTC,192.181024,0.115608057,152.5876616,181.4167117,0.027555439,150.1571849,0.085258038,0.021943747,-18.26093885
